Date,Geography,New housing price indexes,Index Value
2024-06,"Greater Sudbury, Ontario",House only,118.6
2024-06,"Greater Sudbury, Ontario",Land only,118.5
2024-06,Prairie Region,Total (house and land),122.0
2024-06,Prairie Region,House only,128.9
2024-06,Prairie Region,Land only,107.4
2024-06,Manitoba,Total (house and land),139.5
2024-06,Manitoba,House only,153.1
2024-06,Manitoba,Land only,109.3
2024-06,"Winnipeg, Manitoba",Total (house and land),139.5
2024-06,"Winnipeg, Manitoba",House only,153.1
2024-06,"Winnipeg, Manitoba",Land only,109.3
2024-06,Saskatchewan,Total (house and land),104.9
2024-06,Saskatchewan,House only,110.5
2024-06,Saskatchewan,Land only,96.2
2024-06,"Regina, Saskatchewan",Total (house and land),101.1
2024-06,"Regina, Saskatchewan",House only,100.8
2024-06,"Regina, Saskatchewan",Land only,100.9
2024-06,"Saskatoon, Saskatchewan",Total (house and land),107.1
2024-06,"Saskatoon, Saskatchewan",House only,116.2
2024-06,"Saskatoon, Saskatchewan",Land only,93.8
2024-06,Alberta,Total (house and land),121.2
2024-06,Alberta,House only,127.3
2024-06,Alberta,Land only,108.0
2024-06,"Calgary, Alberta",Total (house and land),132.4
2024-06,"Calgary, Alberta",House only,143.0
2024-06,"Calgary, Alberta",Land only,112.0
2024-06,"Edmonton, Alberta",Total (house and land),108.5
2024-06,"Edmonton, Alberta",House only,110.3
2024-06,"Edmonton, Alberta",Land only,102.9
2024-06,British Columbia,Total (house and land),127.0
2024-06,British Columbia,House only,126.3
2024-06,British Columbia,Land only,120.4
2024-06,"Kelowna, British Columbia",Total (house and land),121.2
2024-06,"Kelowna, British Columbia",House only,124.2
2024-06,"Kelowna, British Columbia",Land only,116.4
2024-06,"Vancouver, British Columbia",Total (house and land),128.4
2024-06,"Vancouver, British Columbia",House only,126.7
2024-06,"Vancouver, British Columbia",Land only,121.8
2024-06,"Victoria, British Columbia",Total (house and land),119.4
2024-06,"Victoria, British Columbia",House only,125.0
2024-06,"Victoria, British Columbia",Land only,109.3
2024-07,Canada,Total (house and land),125.0
2024-07,Canada,House only,128.0
2024-07,Canada,Land only,117.0
2024-07,Atlantic Region,Total (house and land),117.4
2024-07,Atlantic Region,House only,120.9
2024-07,Atlantic Region,Land only,103.4
2024-07,Newfoundland and Labrador,Total (house and land),107.1
2024-07,Newfoundland and Labrador,House only,108.8
2024-07,Newfoundland and Labrador,Land only,105.7
2024-07,"St. John's, Newfoundland and Labrador",Total (house and land),107.1
2024-07,"St. John's, Newfoundland and Labrador",House only,108.8
2024-07,"St. John's, Newfoundland and Labrador",Land only,105.7
2024-07,Prince Edward Island,Total (house and land),122.6
2024-07,Prince Edward Island,House only,127.0
2024-07,Prince Edward Island,Land only,104.5
2024-07,"Charlottetown, Prince Edward Island",Total (house and land),122.6
2024-07,"Charlottetown, Prince Edward Island",House only,127.0
2024-07,"Charlottetown, Prince Edward Island",Land only,104.5
2024-07,Nova Scotia,Total (house and land),121.5
2024-07,Nova Scotia,House only,126.6
2024-07,Nova Scotia,Land only,103.5
2024-07,"Halifax, Nova Scotia",Total (house and land),121.5
2024-07,"Halifax, Nova Scotia",House only,126.6
2024-07,"Halifax, Nova Scotia",Land only,103.5
2024-07,New Brunswick,Total (house and land),120.0
2024-07,New Brunswick,House only,121.5
2024-07,New Brunswick,Land only,102.9
2024-07,"Saint John, Fredericton, and Moncton, New Brunswick",Total (house and land),120.0
2024-07,"Saint John, Fredericton, and Moncton, New Brunswick",House only,121.5
2024-07,"Saint John, Fredericton, and Moncton, New Brunswick",Land only,102.9
2024-07,Quebec,Total (house and land),142.7
2024-07,Quebec,House only,150.0
2024-07,Quebec,Land only,123.2
2024-07,"Québec, Quebec",Total (house and land),131.2
2024-07,"Québec, Quebec",House only,140.6
2024-07,"Québec, Quebec",Land only,110.5
2024-07,"Sherbrooke, Quebec",Total (house and land),111.3
2024-07,"Sherbrooke, Quebec",House only,110.5
2024-07,"Sherbrooke, Quebec",Land only,109.2
2024-07,"Trois-Rivières, Quebec",Total (house and land),114.6
2024-07,"Trois-Rivières, Quebec",House only,116.2
2024-07,"Trois-Rivières, Quebec",Land only,108.0
2024-07,"Montréal, Quebec",Total (house and land),152.0
2024-07,"Montréal, Quebec",House only,160.5
2024-07,"Montréal, Quebec",Land only,129.2
2024-07,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",Total (house and land),115.8
2024-07,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",House only,120.1
2024-07,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",Land only,104.9
2024-07,Ontario,Total (house and land),124.5
2024-07,Ontario,House only,126.5
2024-07,Ontario,Land only,119.9
2024-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Total (house and land),164.0
2024-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,172.7
2024-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Land only,134.5
2024-07,"Oshawa, Ontario",Total (house and land),121.5
2024-07,"Oshawa, Ontario",House only,124.3
2024-07,"Oshawa, Ontario",Land only,114.7
2024-07,"Toronto, Ontario",Total (house and land),114.5
2024-07,"Toronto, Ontario",House only,112.4
2024-07,"Toronto, Ontario",Land only,117.6
2024-07,"Hamilton, Ontario",Total (house and land),114.1
2024-07,"Hamilton, Ontario",House only,118.8
2024-07,"Hamilton, Ontario",Land only,103.0
2024-07,"St. Catharines-Niagara, Ontario",Total (house and land),126.1
2024-07,"St. Catharines-Niagara, Ontario",House only,128.2
2024-07,"St. Catharines-Niagara, Ontario",Land only,119.9
2024-07,"Kitchener-Cambridge-Waterloo, Ontario",Total (house and land),154.2
2024-07,"Kitchener-Cambridge-Waterloo, Ontario",House only,149.9
2024-07,"Kitchener-Cambridge-Waterloo, Ontario",Land only,156.0
2024-07,"Guelph, Ontario",Total (house and land),122.8
2024-07,"Guelph, Ontario",House only,132.4
2024-07,"Guelph, Ontario",Land only,107.9
2024-07,"London, Ontario",Total (house and land),143.5
2024-07,"London, Ontario",House only,150.0
2024-07,"London, Ontario",Land only,117.8
2024-07,"Windsor, Ontario",Total (house and land),145.9
2024-07,"Windsor, Ontario",House only,146.4
2024-07,"Windsor, Ontario",Land only,133.4
2024-07,"Greater Sudbury, Ontario",Total (house and land),118.8
2024-07,"Greater Sudbury, Ontario",House only,118.6
2024-07,"Greater Sudbury, Ontario",Land only,118.5
2024-07,Prairie Region,Total (house and land),122.8
2024-07,Prairie Region,House only,129.8
2024-07,Prairie Region,Land only,108.0
2024-07,Manitoba,Total (house and land),139.4
2024-07,Manitoba,House only,153.0
2024-07,Manitoba,Land only,109.3
2024-07,"Winnipeg, Manitoba",Total (house and land),139.4
2024-07,"Winnipeg, Manitoba",House only,153.0
2024-07,"Winnipeg, Manitoba",Land only,109.3
2024-07,Saskatchewan,Total (house and land),105.3
2024-07,Saskatchewan,House only,110.8
2024-07,Saskatchewan,Land only,96.7
2024-07,"Regina, Saskatchewan",Total (house and land),101.9
2024-07,"Regina, Saskatchewan",House only,101.2
2024-07,"Regina, Saskatchewan",Land only,102.8
2024-07,"Saskatoon, Saskatchewan",Total (house and land),107.3
2024-07,"Saskatoon, Saskatchewan",House only,116.4
2024-07,"Saskatoon, Saskatchewan",Land only,93.8
2024-07,Alberta,Total (house and land),122.2
2024-07,Alberta,House only,128.4
2024-07,Alberta,Land only,108.8
2024-07,"Calgary, Alberta",Total (house and land),133.5
2024-07,"Calgary, Alberta",House only,144.1
2024-07,"Calgary, Alberta",Land only,113.0
2024-07,"Edmonton, Alberta",Total (house and land),109.4
2024-07,"Edmonton, Alberta",House only,111.4
2024-07,"Edmonton, Alberta",Land only,103.2
2024-07,British Columbia,Total (house and land),127.4
2024-07,British Columbia,House only,126.8
2024-07,British Columbia,Land only,120.4
2024-07,"Kelowna, British Columbia",Total (house and land),122.2
2024-07,"Kelowna, British Columbia",House only,125.1
2024-07,"Kelowna, British Columbia",Land only,117.3
2024-07,"Vancouver, British Columbia",Total (house and land),128.8
2024-07,"Vancouver, British Columbia",House only,127.3
2024-07,"Vancouver, British Columbia",Land only,121.8
2024-07,"Victoria, British Columbia",Total (house and land),119.4
2024-07,"Victoria, British Columbia",House only,125.0
2024-07,"Victoria, British Columbia",Land only,109.3
2024-08,Canada,Total (house and land),125.0
2024-08,Canada,House only,128.0
2024-08,Canada,Land only,117.1
2024-08,Atlantic Region,Total (house and land),117.4
2024-08,Atlantic Region,House only,120.9
2024-08,Atlantic Region,Land only,103.4
2024-08,Newfoundland and Labrador,Total (house and land),107.1
2024-08,Newfoundland and Labrador,House only,108.8
2024-08,Newfoundland and Labrador,Land only,105.7
2024-08,"St. John's, Newfoundland and Labrador",Total (house and land),107.1
2024-08,"St. John's, Newfoundland and Labrador",House only,108.8
2024-08,"St. John's, Newfoundland and Labrador",Land only,105.7
2024-08,Prince Edward Island,Total (house and land),122.6
2024-08,Prince Edward Island,House only,127.0
2024-08,Prince Edward Island,Land only,104.5
2024-08,"Charlottetown, Prince Edward Island",Total (house and land),122.6
2024-08,"Charlottetown, Prince Edward Island",House only,127.0
2024-08,"Charlottetown, Prince Edward Island",Land only,104.5
2024-08,Nova Scotia,Total (house and land),121.5
2024-08,Nova Scotia,House only,126.6
2024-08,Nova Scotia,Land only,103.5
2024-08,"Halifax, Nova Scotia",Total (house and land),121.5
2024-08,"Halifax, Nova Scotia",House only,126.6
2024-08,"Halifax, Nova Scotia",Land only,103.5
2024-08,New Brunswick,Total (house and land),120.0
2024-08,New Brunswick,House only,121.5
2024-08,New Brunswick,Land only,102.9
2024-08,"Saint John, Fredericton, and Moncton, New Brunswick",Total (house and land),120.0
2024-08,"Saint John, Fredericton, and Moncton, New Brunswick",House only,121.5
2024-08,"Saint John, Fredericton, and Moncton, New Brunswick",Land only,102.9
2024-08,Quebec,Total (house and land),142.6
2024-08,Quebec,House only,149.9
2024-08,Quebec,Land only,123.2
2024-08,"Québec, Quebec",Total (house and land),131.2
2024-08,"Québec, Quebec",House only,140.6
2024-08,"Québec, Quebec",Land only,110.5
2024-08,"Sherbrooke, Quebec",Total (house and land),111.2
2024-08,"Sherbrooke, Quebec",House only,110.3
2024-08,"Sherbrooke, Quebec",Land only,109.2
2024-08,"Trois-Rivières, Quebec",Total (house and land),114.6
2024-08,"Trois-Rivières, Quebec",House only,116.2
2024-08,"Trois-Rivières, Quebec",Land only,108.0
2024-08,"Montréal, Quebec",Total (house and land),151.9
2024-08,"Montréal, Quebec",House only,160.3
2024-08,"Montréal, Quebec",Land only,129.2
2024-08,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",Total (house and land),115.8
2024-08,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",House only,120.1
2024-08,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",Land only,104.9
2024-08,Ontario,Total (house and land),124.5
2024-08,Ontario,House only,126.6
2024-08,Ontario,Land only,119.9
2024-08,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Total (house and land),164.2
2024-08,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,173.0
2024-08,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Land only,134.5
2024-08,"Oshawa, Ontario",Total (house and land),121.7
2024-08,"Oshawa, Ontario",House only,124.6
2024-08,"Oshawa, Ontario",Land only,114.9
2024-08,"Toronto, Ontario",Total (house and land),114.6
2024-08,"Toronto, Ontario",House only,112.5
2024-08,"Toronto, Ontario",Land only,117.6
2024-08,"Hamilton, Ontario",Total (house and land),114.2
2024-08,"Hamilton, Ontario",House only,119.0
2024-08,"Hamilton, Ontario",Land only,103.0
2024-08,"St. Catharines-Niagara, Ontario",Total (house and land),125.7
2024-08,"St. Catharines-Niagara, Ontario",House only,127.6
2024-08,"St. Catharines-Niagara, Ontario",Land only,119.9
2024-08,"Kitchener-Cambridge-Waterloo, Ontario",Total (house and land),154.0
2024-08,"Kitchener-Cambridge-Waterloo, Ontario",House only,149.7
2024-08,"Kitchener-Cambridge-Waterloo, Ontario",Land only,156.0
2024-08,"Guelph, Ontario",Total (house and land),122.8
2024-08,"Guelph, Ontario",House only,132.4
2024-08,"Guelph, Ontario",Land only,107.9
2024-08,"London, Ontario",Total (house and land),143.5
2024-08,"London, Ontario",House only,150.0
2024-08,"London, Ontario",Land only,117.8
2024-08,"Windsor, Ontario",Total (house and land),145.9
2024-08,"Windsor, Ontario",House only,146.4
2024-08,"Windsor, Ontario",Land only,133.4
2024-08,"Greater Sudbury, Ontario",Total (house and land),118.8
2024-08,"Greater Sudbury, Ontario",House only,118.6
2024-08,"Greater Sudbury, Ontario",Land only,118.5
2024-08,Prairie Region,Total (house and land),122.6
2024-08,Prairie Region,House only,129.4
2024-08,Prairie Region,Land only,108.1
2024-08,Manitoba,Total (house and land),139.4
2024-08,Manitoba,House only,153.0
2024-08,Manitoba,Land only,109.3
2024-08,"Winnipeg, Manitoba",Total (house and land),139.4
2024-08,"Winnipeg, Manitoba",House only,153.0
2024-08,"Winnipeg, Manitoba",Land only,109.3
2024-08,Saskatchewan,Total (house and land),105.4
2024-08,Saskatchewan,House only,111.1
2024-08,Saskatchewan,Land only,96.7
2024-08,"Regina, Saskatchewan",Total (house and land),102.2
2024-08,"Regina, Saskatchewan",House only,101.7
2024-08,"Regina, Saskatchewan",Land only,102.8
2024-08,"Saskatoon, Saskatchewan",Total (house and land),107.4
2024-08,"Saskatoon, Saskatchewan",House only,116.6
2024-08,"Saskatoon, Saskatchewan",Land only,93.8
2024-08,Alberta,Total (house and land),121.9
2024-08,Alberta,House only,127.9
2024-08,Alberta,Land only,108.9
2024-08,"Calgary, Alberta",Total (house and land),132.9
2024-08,"Calgary, Alberta",House only,143.1
2024-08,"Calgary, Alberta",Land only,113.1
2024-08,"Edmonton, Alberta",Total (house and land),109.5
2024-08,"Edmonton, Alberta",House only,111.5
2024-08,"Edmonton, Alberta",Land only,103.4
2024-08,British Columbia,Total (house and land),127.5
2024-08,British Columbia,House only,126.9
2024-08,British Columbia,Land only,120.4
2024-08,"Kelowna, British Columbia",Total (house and land),122.1
2024-08,"Kelowna, British Columbia",House only,125.1
2024-08,"Kelowna, British Columbia",Land only,117.2
2024-08,"Vancouver, British Columbia",Total (house and land),128.9
2024-08,"Vancouver, British Columbia",House only,127.4
2024-08,"Vancouver, British Columbia",Land only,121.8
2024-08,"Victoria, British Columbia",Total (house and land),119.4
2024-08,"Victoria, British Columbia",House only,125.0
2024-08,"Victoria, British Columbia",Land only,109.3
2024-09,Canada,Total (house and land),125.0
2024-09,Canada,House only,128.0
2024-09,Canada,Land only,117.0
2024-09,Atlantic Region,Total (house and land),117.5
2024-09,Atlantic Region,House only,121.1
2024-09,Atlantic Region,Land only,103.4
2024-09,Newfoundland and Labrador,Total (house and land),107.1
2024-09,Newfoundland and Labrador,House only,108.8
2024-09,Newfoundland and Labrador,Land only,105.7
2024-09,"St. John's, Newfoundland and Labrador",Total (house and land),107.1
2024-09,"St. John's, Newfoundland and Labrador",House only,108.8
2024-09,"St. John's, Newfoundland and Labrador",Land only,105.7
2024-09,Prince Edward Island,Total (house and land),122.6
2024-09,Prince Edward Island,House only,127.0
2024-09,Prince Edward Island,Land only,104.5
2024-09,"Charlottetown, Prince Edward Island",Total (house and land),122.6
2024-09,"Charlottetown, Prince Edward Island",House only,127.0
2024-09,"Charlottetown, Prince Edward Island",Land only,104.5
2024-09,Nova Scotia,Total (house and land),121.7
2024-09,Nova Scotia,House only,127.0
2024-09,Nova Scotia,Land only,103.5
2024-09,"Halifax, Nova Scotia",Total (house and land),121.7
2024-09,"Halifax, Nova Scotia",House only,127.0
2024-09,"Halifax, Nova Scotia",Land only,103.5
2024-09,New Brunswick,Total (house and land),120.0
2024-09,New Brunswick,House only,121.5
2024-09,New Brunswick,Land only,102.9
2024-09,"Saint John, Fredericton, and Moncton, New Brunswick",Total (house and land),120.0
2024-09,"Saint John, Fredericton, and Moncton, New Brunswick",House only,121.5
2024-09,"Saint John, Fredericton, and Moncton, New Brunswick",Land only,102.9
2024-09,Quebec,Total (house and land),143.3
2024-09,Quebec,House only,150.3
2024-09,Quebec,Land only,124.1
2024-09,"Québec, Quebec",Total (house and land),132.7
2024-09,"Québec, Quebec",House only,142.3
2024-09,"Québec, Quebec",Land only,111.8
2024-09,"Sherbrooke, Quebec",Total (house and land),111.2
2024-09,"Sherbrooke, Quebec",House only,110.3
2024-09,"Sherbrooke, Quebec",Land only,109.2
2024-09,"Trois-Rivières, Quebec",Total (house and land),114.6
2024-09,"Trois-Rivières, Quebec",House only,116.2
2024-09,"Trois-Rivières, Quebec",Land only,108.0
2024-09,"Montréal, Quebec",Total (house and land),152.5
2024-09,"Montréal, Quebec",House only,160.6
2024-09,"Montréal, Quebec",Land only,130.4
2024-09,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",Total (house and land),115.8
2024-09,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",House only,120.1
2024-09,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",Land only,104.9
2024-09,Ontario,Total (house and land),124.5
2024-09,Ontario,House only,126.4
2024-09,Ontario,Land only,119.9
2024-09,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Total (house and land),163.8
2024-09,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,172.2
2024-09,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Land only,135.3
2024-09,"Oshawa, Ontario",Total (house and land),121.7
2024-09,"Oshawa, Ontario",House only,124.4
2024-09,"Oshawa, Ontario",Land only,115.2
2024-09,"Toronto, Ontario",Total (house and land),114.6
2024-09,"Toronto, Ontario",House only,112.5
2024-09,"Toronto, Ontario",Land only,117.6
